Date;Time;G-Force;Voltage;Temperature
19-05-2020;09:41:25;1,010035;4,074516;30,59593
19-05-2020;09:41:26;0,9969183;4,074516;30,59593
19-05-2020;09:41:27;1,0393;4,079534;30,61739
19-05-2020;09:41:27;0,9228266;4,074516;30,60666
19-05-2020;09:41:28;1,932578;4,069499;30,59593
19-05-2020;09:41:28;0,983757;4,074516;30,60666
19-05-2020;09:41:29;0,9771601;4,074516;30,60666
19-05-2020;09:41:29;1,008157;4,074516;30,61739
19-05-2020;09:41:30;0,901102;4,074516;30,60666
19-05-2020;09:41:30;0,701864;4,074516;30,62811
19-05-2020;09:41:31;1,067703;4,074516;30,60666
19-05-2020;09:41:31;1,145492;4,074516;30,63883
19-05-2020;09:41:32;0,9869864;4,079534;30,61739
19-05-2020;09:41:32;0,9306038;4,079534;30,62811
19-05-2020;09:41:33;1,013263;4,074516;30,62811
19-05-2020;09:41:34;1,031929;4,079534;30,63883
19-05-2020;09:41:34;1,000901;4,079534;30,62811
19-05-2020;09:41:35;1,050117;4,074516;30,63883
19-05-2020;09:41:35;1,00672;4,079534;30,62811
19-05-2020;09:41:36;1,030173;4,074516;30,62811
19-05-2020;09:41:36;1,081878;4,074516;30,63883
19-05-2020;09:41:37;1,051836;4,074516;30,64956
19-05-2020;09:41:37;0,8145303;4,074516;30,64956
19-05-2020;09:41:38;1,082734;4,079534;30,64956
19-05-2020;09:41:38;0,991756;4,074516;30,62811
19-05-2020;09:41:39;1,020977;4,074516;30,64956
19-05-2020;09:41:39;1,04995;4,079534;30,64956
19-05-2020;09:41:40;0,868091;4,074516;30,64956
19-05-2020;09:41:41;1,299384;4,074516;30,64956
19-05-2020;09:41:41;0,8750163;4,079534;30,64956
19-05-2020;09:41:42;1,046041;4,079534;30,66029
19-05-2020;09:41:42;0,9936991;4,074516;30,66029
19-05-2020;09:41:43;1,022328;4,074516;30,66029
19-05-2020;09:41:43;0,9967841;4,074516;30,67101
19-05-2020;09:41:44;1,020003;4,079534;30,66029
19-05-2020;09:41:44;0,980073;4,074516;30,67101
19-05-2020;09:41:52;1,001223;4,074516;30,67101
19-05-2020;09:41:53;1,051606;4,079534;30,67101
19-05-2020;09:41:53;1,014218;4,074516;30,67101
19-05-2020;09:41:54;0,9390121;4,074516;30,69246
19-05-2020;09:41:54;0,9892471;4,079534;30,67101
19-05-2020;09:41:55;0,9750717;4,074516;30,70319
19-05-2020;09:41:56;1,000488;4,074516;30,69246
19-05-2020;09:41:56;1,141177;4,074516;30,68173
19-05-2020;09:41:57;1,049942;4,074516;30,68173
19-05-2020;09:41:57;1,131962;4,079534;30,70319
19-05-2020;09:41:58;0,9654469;4,079534;30,70319
19-05-2020;09:41:58;1,015109;4,079534;30,69246
19-05-2020;09:41:59;1,064811;4,079534;30,71391
19-05-2020;09:41:59;1,012022;4,074516;30,69246
19-05-2020;09:42:00;1,507466;4,074516;30,70319
19-05-2020;09:42:00;0,9899899;4,074516;30,70319
19-05-2020;09:42:01;0,9460854;4,079534;30,70319
19-05-2020;09:42:01;0,9846884;4,074516;30,70319
19-05-2020;09:42:02;0,9960292;4,074516;30,69246
19-05-2020;09:42:03;0,9983507;4,074516;30,71391
19-05-2020;09:42:03;1,156024;4,074516;30,72463
19-05-2020;09:42:04;1,023726;4,074516;30,70319
19-05-2020;09:42:04;1,124224;4,074516;30,73536
19-05-2020;09:42:05;0,861677;4,074516;30,73536
19-05-2020;09:42:05;0,8230797;4,074516;30,73536
19-05-2020;09:42:06;0,9503833;4,079534;30,72463
19-05-2020;09:42:06;0,9778911;4,079534;30,74609
19-05-2020;09:42:07;0,9806487;4,079534;30,71391
19-05-2020;09:42:07;1,032098;4,074516;30,72463
19-05-2020;09:42:08;1,003857;4,074516;30,73536
19-05-2020;09:42:08;0,9937581;4,074516;30,74609
19-05-2020;09:42:09;1,012619;4,074516;30,74609
19-05-2020;09:42:10;0,9874882;4,074516;30,73536
19-05-2020;09:42:10;0,9975658;4,074516;30,7568
19-05-2020;09:42:11;1,000191;4,079534;30,74609
19-05-2020;09:42:11;1,00128;4,074516;30,76753
19-05-2020;09:42:12;1,003779;4,074516;30,7568
19-05-2020;09:42:12;1,009277;4,074516;30,7568
19-05-2020;09:42:13;0,9961006;4,079534;30,7568
19-05-2020;09:42:13;0,997517;4,074516;30,77826
19-05-2020;09:42:14;0,9762123;4,079534;30,77826
19-05-2020;09:42:14;1,028077;4,079534;30,7568
23-05-2020;10:05:05;0,6614383;3,668064;36,70924
23-05-2020;10:05:06;2,155696;3,668064;36,68779
23-05-2020;10:05:06;0,6553273;3,668064;36,69851
23-05-2020;10:05:07;0,3296006;3,668064;36,69851
23-05-2020;10:05:08;1,02549;3,668064;36,69851
23-05-2020;10:05:08;1,19695;3,668064;36,71996
23-05-2020;10:05:09;1,132161;3,668064;36,70924
23-05-2020;10:05:09;0,9071352;3,668064;36,71996
23-05-2020;10:05:10;0,9523518;3,668064;36,73069
23-05-2020;10:05:10;0,3338197;3,668064;36,71996
23-05-2020;10:05:11;0,8195661;3,668064;36,70924
23-05-2020;10:05:11;1,231318;3,668064;36,73069
23-05-2020;10:05:12;1,164522;3,668064;36,71996
23-05-2020;10:05:12;1,083582;3,673083;36,70924
23-05-2020;10:05:13;3,914155;3,668064;36,71996
23-05-2020;10:05:13;0,9136415;3,668064;36,71996
23-05-2020;10:05:14;1,160017;3,668064;36,74142
23-05-2020;10:05:15;0,7635235;3,668064;36,73069
23-05-2020;10:05:15;1,595996;3,668064;36,74142
23-05-2020;10:05:16;0,9173516;3,668064;36,70924
23-05-2020;10:05:16;1,098788;3,668064;36,73069
23-05-2020;10:05:17;0,9854733;3,668064;36,73069
23-05-2020;10:05:17;1,606651;3,668064;36,74142
23-05-2020;10:05:18;1,655727;3,668064;36,73069
23-05-2020;10:05:18;0,8823472;3,668064;36,70924
23-05-2020;10:05:19;0,6455896;3,668064;36,73069
23-05-2020;10:05:19;1,021181;3,668064;36,74142
23-05-2020;10:05:20;0,9965923;3,668064;36,74142
23-05-2020;10:05:20;0,9933153;3,668064;36,73069
23-05-2020;10:05:21;0,995255;3,668064;36,74142
23-05-2020;10:05:21;0,9967198;3,668064;36,75214
23-05-2020;10:05:22;1,00218;3,668064;36,74142
23-05-2020;10:05:23;0,9986891;3,668064;36,74142
23-05-2020;10:05:23;0,9946671;3,668064;36,75214
23-05-2020;10:05:24;0,9950979;3,673083;36,75214
23-05-2020;10:05:24;0,9930498;3,668064;36,75214
23-05-2020;10:05:25;0,9935325;3,668064;36,75214
23-05-2020;10:05:25;0,9938359;3,668064;36,75214
23-05-2020;10:05:26;0,8071739;3,668064;36,75214
23-05-2020;10:05:26;0,9966033;3,668064;36,76286
23-05-2020;10:05:27;1,00291;3,668064;36,77359
23-05-2020;10:05:27;0,9480052;3,668064;36,77359
23-05-2020;10:05:28;1,056348;3,668064;36,78432
23-05-2020;10:07:10;0,916586;3,668064;36,69851
23-05-2020;10:07:11;1,09135;3,668064;36,68779
23-05-2020;10:07:11;1,002701;3,668064;36,69851
23-05-2020;10:07:12;1,034953;3,668064;36,69851
23-05-2020;10:07:12;1,011741;3,668064;36,69851
23-05-2020;10:07:13;0,9434522;3,668064;36,68779
23-05-2020;10:07:14;1,025671;3,668064;36,69851
23-05-2020;10:07:14;1,07229;3,668064;36,68779
23-05-2020;10:07:15;1,009903;3,668064;36,68779
23-05-2020;10:07:15;0,9268847;3,673083;36,68779
23-05-2020;10:07:16;1,136234;3,668064;36,67706
23-05-2020;10:07:16;1,119822;3,668064;36,67706
23-05-2020;10:07:17;1,090099;3,668064;36,68779
23-05-2020;10:07:17;1,040183;3,668064;36,67706
23-05-2020;10:07:18;1,050185;3,668064;36,65561
23-05-2020;10:07:18;1,020681;3,668064;36,65561
23-05-2020;10:07:19;0,9872031;3,668064;36,67706
23-05-2020;10:07:19;0,9922699;3,668064;36,68779
23-05-2020;10:07:20;1,035482;3,668064;36,66634
23-05-2020;10:07:21;0,9460102;3,668064;36,65561
23-05-2020;10:07:21;0,9041803;3,668064;36,65561
23-05-2020;10:07:22;1,019285;3,668064;36,66634
23-05-2020;10:07:22;1,010177;3,668064;36,64489
23-05-2020;10:07:23;1,025012;3,668064;36,65561
23-05-2020;10:07:23;1,019117;3,668064;36,65561
23-05-2020;10:07:24;0,9924583;3,673083;36,65561
23-05-2020;10:07:24;1,023944;3,668064;36,67706
23-05-2020;10:07:25;1,006678;3,668064;36,65561
23-05-2020;10:07:25;1,019581;3,668064;36,64489
23-05-2020;10:07:26;0,9826688;3,668064;36,65561
23-05-2020;10:07:26;1,004145;3,668064;36,64489
23-05-2020;10:07:27;1,008939;3,668064;36,64489
23-05-2020;10:07:27;1,009037;3,668064;36,64489
23-05-2020;10:07:28;1,01972;3,668064;36,64489
23-05-2020;10:07:29;1,009831;3,668064;36,63416
23-05-2020;10:07:29;1,152192;3,668064;36,64489
23-05-2020;10:07:30;1,067178;3,668064;36,62344
23-05-2020;10:07:43;1,101277;3,668064;36,60199
23-05-2020;10:07:44;1,001276;3,668064;36,59126
23-05-2020;10:07:45;0,9486342;3,673083;36,59126
23-05-2020;10:07:45;1,019997;3,668064;36,62344
23-05-2020;10:07:46;1,017429;3,668064;36,59126
23-05-2020;10:07:46;1,006136;3,668064;36,60199
23-05-2020;10:07:47;1,016777;3,668064;36,59126
23-05-2020;10:07:47;1,003383;3,668064;36,61271
23-05-2020;10:07:48;1,018286;3,668064;36,61271
23-05-2020;10:07:48;0,9840233;3,668064;36,61271
23-05-2020;10:07:49;1,000011;3,668064;36,60199
23-05-2020;10:07:50;1,025828;3,668064;36,60199
23-05-2020;10:07:50;0,9943908;3,668064;36,59126
23-05-2020;10:07:51;1,006498;3,668064;36,59126
23-05-2020;10:07:51;1,008861;3,668064;36,59126
23-05-2020;10:07:52;1,017579;3,668064;36,60199
23-05-2020;10:07:52;1,017883;3,668064;36,60199
23-05-2020;10:07:53;0,9985197;3,673083;36,58054
23-05-2020;10:07:53;0,9970819;3,668064;36,60199
23-05-2020;10:08:15;0,9771025;3,668064;36,58054
23-05-2020;10:08:16;1,005744;3,668064;36,58054
23-05-2020;10:08:17;1,003348;3,668064;36,56981
23-05-2020;10:08:17;1,016512;3,668064;36,54836
23-05-2020;10:08:18;0,9856934;3,668064;36,56981
23-05-2020;10:08:18;1,005979;3,668064;36,59126
23-05-2020;10:08:19;0,9975051;3,668064;36,55909
23-05-2020;10:08:19;0,9811831;3,668064;36,56981
23-05-2020;10:08:20;0,9385946;3,668064;36,55909
23-05-2020;10:08:20;0,9858581;3,668064;36,55909
23-05-2020;10:08:21;1,014404;3,668064;36,56981
23-05-2020;10:08:21;0,9888304;3,668064;36,58054
23-05-2020;10:08:22;0,9962376;3,668064;36,55909
23-05-2020;10:08:22;1,004156;3,668064;36,55909
23-05-2020;10:08:23;1,038227;3,668064;36,54836
23-05-2020;10:08:24;0,998869;3,668064;36,55909
23-05-2020;10:08:24;1,026907;3,668064;36,54836
23-05-2020;10:08:25;1,021115;3,668064;36,54836
23-05-2020;10:08:25;0,9611463;3,668064;36,53764
23-05-2020;10:10:50;1,023484;3,668064;36,21588
23-05-2020;10:10:51;0,9943851;3,668064;36,21588
23-05-2020;10:10:51;1,054512;3,668064;36,21588
23-05-2020;10:10:52;1,023921;3,668064;36,20516
23-05-2020;10:10:52;1,013632;3,668064;36,20516
23-05-2020;10:10:53;1,006856;3,668064;36,20516
23-05-2020;10:10:53;0,997486;3,668064;36,21588
23-05-2020;10:10:54;1,013012;3,668064;36,19444
23-05-2020;10:10:54;1,025944;3,668064;36,21588
23-05-2020;10:10:55;1,00395;3,668064;36,20516
23-05-2020;10:10:55;1,010168;3,668064;36,20516
23-05-2020;10:10:56;1,035127;3,673083;36,19444
23-05-2020;10:10:56;0,9860269;3,668064;36,18371
23-05-2020;10:10:57;1,007927;3,668064;36,18371
23-05-2020;10:10:58;1,080447;3,668064;36,19444
23-05-2020;10:10:58;1,045765;3,668064;36,20516
23-05-2020;10:10:59;1,013443;3,668064;36,18371
23-05-2020;10:10:59;1,010635;3,668064;36,19444
23-05-2020;10:11:00;0,9978005;3,668064;36,19444
23-05-2020;10:11:42;0,9844674;3,668064;36,08718
23-05-2020;10:11:43;1,015555;3,668064;36,08718
23-05-2020;10:11:44;0,9337399;3,668064;36,08718
23-05-2020;10:11:44;1,015259;3,668064;36,07646
23-05-2020;10:11:45;1,001802;3,668064;36,09791
23-05-2020;10:11:45;1,00706;3,668064;36,07646
23-05-2020;10:11:46;1,012908;3,668064;36,09791
23-05-2020;10:11:46;1,018352;3,668064;36,07646
23-05-2020;10:11:47;1,01913;3,668064;36,07646
23-05-2020;10:11:47;0,963668;3,668064;36,06574
23-05-2020;10:11:48;0,9991791;3,668064;36,08718
23-05-2020;10:11:49;1,024088;3,668064;36,07646
23-05-2020;10:11:49;1,148668;3,668064;36,07646
23-05-2020;10:11:50;0,9995324;3,668064;36,06574
23-05-2020;10:11:50;1,013672;3,668064;36,07646
23-05-2020;10:11:51;0,9734752;3,668064;36,06574
23-05-2020;10:11:51;1,000107;3,668064;36,07646
23-05-2020;10:11:52;0,9843294;3,668064;36,06574
23-05-2020;10:11:52;1,004901;3,668064;36,05501
23-05-2020;10:12:11;0,9956492;3,668064;36,03355
23-05-2020;10:12:12;0,9905956;3,668064;36,03355
23-05-2020;10:12:12;0,997998;3,668064;36,02283
23-05-2020;10:12:13;1,503837;3,668064;36,04428
23-05-2020;10:12:13;1,915461;3,668064;36,03355
23-05-2020;10:12:14;0,9118488;3,668064;36,04428
23-05-2020;10:12:15;0,9026355;3,668064;36,04428
23-05-2020;10:12:15;2,233691;3,668064;36,04428
23-05-2020;10:12:16;1,473439;3,668064;36,03355
23-05-2020;10:12:16;0,9638012;3,668064;36,04428
23-05-2020;10:12:17;1,4177;3,668064;36,04428
23-05-2020;10:12:17;1,006618;3,668064;36,04428
23-05-2020;10:12:18;0,985635;3,668064;36,06574
23-05-2020;10:12:18;0,7934999;3,668064;36,03355
23-05-2020;10:12:19;1,150789;3,668064;36,04428
23-05-2020;10:12:19;1,032063;3,668064;36,03355
23-05-2020;10:12:20;1,087616;3,668064;36,06574
23-05-2020;10:12:20;0,9990921;3,668064;36,04428
23-05-2020;10:12:21;1,112582;3,668064;36,04428
23-05-2020;10:12:22;0,988043;3,668064;36,03355
23-05-2020;10:12:22;0,9676394;3,668064;36,03355
23-05-2020;10:12:23;0,7349479;3,668064;36,03355
23-05-2020;10:12:23;1,002257;3,668064;36,02283
23-05-2020;10:12:24;0,9518097;3,668064;36,03355
23-05-2020;10:12:24;1,062203;3,668064;36,03355
23-05-2020;10:12:25;0,6154587;3,668064;36,02283
23-05-2020;10:12:25;1,243528;3,668064;36,03355
23-05-2020;10:12:26;1,117012;3,668064;36,03355
23-05-2020;10:12:26;1,113974;3,668064;36,03355
23-05-2020;10:12:27;0,8040893;3,668064;36,04428
23-05-2020;10:12:27;0,5707427;3,668064;36,04428
23-05-2020;10:12:28;0,8814162;3,673083;36,03355
23-05-2020;10:12:29;1,048125;3,668064;36,03355
23-05-2020;10:12:29;1,044795;3,668064;36,04428
23-05-2020;10:12:30;0,8685287;3,668064;36,04428
23-05-2020;10:12:30;0,7116209;3,668064;36,03355
23-05-2020;10:12:31;1,256232;3,668064;36,05501
23-05-2020;10:12:31;0,9185599;3,668064;36,04428
23-05-2020;10:12:32;3,184404;3,668064;36,03355
23-05-2020;10:12:32;0,7516579;3,668064;36,04428
23-05-2020;10:12:33;1,028764;3,668064;36,04428
23-05-2020;10:12:33;1,122561;3,668064;36,04428
23-05-2020;10:12:34;1,639659;3,668064;36,03355
23-05-2020;10:12:34;1,093172;3,668064;36,03355
23-05-2020;10:12:35;1,947946;3,668064;36,03355
23-05-2020;10:12:36;1,099474;3,668064;36,03355
23-05-2020;10:12:36;1,084705;3,668064;36,05501
23-05-2020;10:12:37;0,7754457;3,668064;36,04428
23-05-2020;10:12:37;1,259662;3,668064;36,04428
23-05-2020;10:12:38;1,098172;3,668064;36,03355
23-05-2020;10:12:38;1,030456;3,668064;36,04428
23-05-2020;10:12:39;0,7945754;3,668064;36,03355
23-05-2020;10:12:39;1,175813;3,668064;36,03355
23-05-2020;10:12:40;0,8577919;3,668064;36,03355
23-05-2020;10:12:40;1,235594;3,668064;36,04428
23-05-2020;10:12:41;0,9954311;3,668064;36,03355
23-05-2020;10:12:41;1,200454;3,668064;36,04428
23-05-2020;10:12:42;1,092763;3,668064;36,03355
23-05-2020;10:12:42;1,289604;3,668064;36,05501
23-05-2020;10:12:43;1,382818;3,668064;36,04428
23-05-2020;10:12:44;1,140381;3,668064;36,05501
23-05-2020;10:12:44;1,013934;3,668064;36,03355
23-05-2020;10:12:45;1,054847;3,668064;36,02283
23-05-2020;10:12:45;0,9650187;3,668064;36,06574
23-05-2020;10:12:46;1,061775;3,668064;36,03355
23-05-2020;10:12:46;1,001924;3,668064;36,01211
23-05-2020;10:12:47;1,00685;3,668064;36,03355
23-05-2020;10:12:47;1,02925;3,668064;36,03355
23-05-2020;10:12:48;0,997641;3,668064;36,03355
23-05-2020;10:12:48;1,007623;3,668064;36,03355
23-05-2020;10:12:49;1,021159;3,668064;36,02283
23-05-2020;10:12:49;0,9905941;3,668064;36,02283
23-05-2020;10:12:50;0,993085;3,668064;36,03355
23-05-2020;10:12:51;1,040951;3,668064;36,03355
23-05-2020;10:12:51;0,995085;3,668064;36,03355
23-05-2020;10:12:52;0,9353611;3,668064;36,04428
23-05-2020;10:12:52;1,084944;3,668064;36,04428
23-05-2020;10:12:53;1,036103;3,668064;36,03355
23-05-2020;10:12:53;1,130221;3,668064;36,03355
23-05-2020;10:12:54;1,042148;3,668064;36,03355
23-05-2020;10:13:16;1,026826;3,668064;36,04428
23-05-2020;10:13:17;2,398101;3,668064;36,03355
23-05-2020;10:13:18;1,36652;3,668064;36,06574
23-05-2020;10:13:18;0,9886467;3,668064;36,06574
23-05-2020;10:13:19;0,9587704;3,668064;36,05501
23-05-2020;10:13:19;1,030054;3,668064;36,04428
23-05-2020;10:13:20;1,018382;3,668064;36,04428
23-05-2020;10:13:20;0,9732059;3,668064;36,05501
23-05-2020;10:13:21;1,027308;3,668064;36,05501
23-05-2020;10:13:21;1,019693;3,668064;36,04428
23-05-2020;10:13:22;1,010402;3,668064;36,05501
23-05-2020;10:13:22;0,8717595;3,673083;36,04428
23-05-2020;10:13:23;0,8642491;3,668064;36,06574
23-05-2020;10:13:23;0,5071416;3,668064;36,03355
23-05-2020;10:13:24;0,4074446;3,668064;36,06574
23-05-2020;10:13:25;1,210259;3,668064;36,05501
23-05-2020;10:13:25;1,092024;3,668064;36,05501
23-05-2020;10:13:26;1,093132;3,668064;36,03355
23-05-2020;10:13:26;1,068088;3,668064;36,06574
23-05-2020;10:13:27;0,9997378;3,668064;36,04428
23-05-2020;10:13:27;1,007418;3,668064;36,05501
23-05-2020;10:13:28;1,087378;3,668064;36,06574
23-05-2020;10:13:28;1,326323;3,668064;36,04428
23-05-2020;10:13:29;0,5955173;3,668064;36,03355
23-05-2020;10:13:29;0,8800712;3,668064;36,06574
23-05-2020;10:13:30;0,9556045;3,668064;36,04428
23-05-2020;10:13:30;0,8177348;3,668064;36,06574
23-05-2020;10:13:31;1,046653;3,668064;36,04428
23-05-2020;10:13:31;0,5936714;3,668064;36,04428
23-05-2020;10:13:32;1,994159;3,668064;36,05501
23-05-2020;10:13:33;1,045183;3,668064;36,06574
23-05-2020;10:13:33;0,9985694;3,668064;36,05501
23-05-2020;10:13:34;1,023978;3,668064;36,05501
23-05-2020;10:13:34;0,6752422;3,668064;36,06574
23-05-2020;10:13:35;1,965042;3,668064;36,05501
23-05-2020;10:13:35;1,051801;3,668064;36,05501
23-05-2020;10:13:36;1,040691;3,668064;36,06574
23-05-2020;10:13:36;1,054214;3,668064;36,05501
23-05-2020;10:13:37;0,9771572;3,668064;36,05501
23-05-2020;10:13:37;1,015668;3,668064;36,05501
23-05-2020;10:13:38;1,005686;3,668064;36,05501
23-05-2020;10:13:38;1,272015;3,668064;36,04428
23-05-2020;10:13:39;1,712582;3,668064;36,05501
23-05-2020;10:13:40;1,096662;3,668064;36,06574
23-05-2020;10:13:40;0,9160537;3,673083;36,04428
23-05-2020;10:13:41;1,055992;3,668064;36,07646
23-05-2020;10:13:41;0,07509438;3,668064;36,06574
23-05-2020;10:13:42;0,9917381;3,668064;36,06574
23-05-2020;10:13:42;1,000389;3,668064;36,06574
23-05-2020;10:13:43;0,481444;3,668064;36,08718
23-05-2020;10:13:43;0,4877778;3,668064;36,04428
23-05-2020;10:13:44;1,096427;3,668064;36,06574
23-05-2020;10:13:44;2,636415;3,668064;36,05501
23-05-2020;10:13:45;1,178017;3,668064;36,06574
23-05-2020;10:13:45;0,1275593;3,668064;36,06574
23-05-2020;10:13:46;1,237639;3,668064;36,06574
23-05-2020;10:13:47;0,7308896;3,668064;36,07646
23-05-2020;10:13:47;1,136614;3,668064;36,07646
23-05-2020;10:13:48;0,7137821;3,668064;36,07646
23-05-2020;10:13:48;1,086621;3,668064;36,05501
23-05-2020;10:13:49;0,7967413;3,668064;36,08718
23-05-2020;10:13:49;0,9110172;3,668064;36,07646
23-05-2020;10:13:50;0,8825231;3,668064;36,06574
23-05-2020;10:13:50;0,9551653;3,668064;36,08718
23-05-2020;10:13:51;0,975561;3,668064;36,06574
23-05-2020;10:13:51;0,9805881;3,668064;36,08718
23-05-2020;10:13:52;0,9939489;3,668064;36,07646
23-05-2020;10:13:52;1,002583;3,668064;36,07646
23-05-2020;10:13:53;0,571115;3,668064;36,06574
23-05-2020;10:13:54;1,062039;3,668064;36,06574
23-05-2020;10:13:54;0,4495975;3,668064;36,07646
23-05-2020;10:13:55;0,6408507;3,668064;36,04428
23-05-2020;10:13:55;0,9800063;3,668064;36,06574
23-05-2020;10:13:56;1,494691;3,668064;36,05501
23-05-2020;10:13:56;0,6244188;3,668064;36,07646
23-05-2020;10:13:57;1,230914;3,668064;36,08718
23-05-2020;10:13:57;1,571738;3,668064;36,06574
23-05-2020;10:13:58;1,12089;3,668064;36,05501
23-05-2020;10:13:58;0,6366333;3,668064;36,05501
23-05-2020;10:13:59;0,7533557;3,668064;36,08718
23-05-2020;10:13:59;0,4165257;3,668064;36,05501
23-05-2020;10:14:00;0,7587087;3,668064;36,08718
23-05-2020;10:14:00;0,92082;3,668064;36,08718
23-05-2020;10:14:01;1,02114;3,668064;36,06574
23-05-2020;10:14:02;1,04255;3,668064;36,06574
23-05-2020;10:14:02;1,004;3,668064;36,09791
23-05-2020;10:14:03;1,001647;3,668064;36,08718
23-05-2020;10:14:03;1,002035;3,673083;36,08718
23-05-2020;10:14:04;1,011714;3,668064;36,08718
23-05-2020;10:14:04;0,6808519;3,668064;36,09791
23-05-2020;10:14:05;1,18403;3,668064;36,07646
23-05-2020;10:14:05;0,1676512;3,668064;36,07646
23-05-2020;10:14:06;1,013619;3,668064;36,08718
23-05-2020;10:14:06;1,021573;3,668064;36,09791
23-05-2020;10:14:07;1,018447;3,668064;36,07646
23-05-2020;10:14:07;1,005348;3,668064;36,08718
23-05-2020;10:14:08;1,048167;3,668064;36,06574
23-05-2020;10:14:09;0,9608861;3,673083;36,08718
23-05-2020;10:14:25;1,105256;3,668064;36,08718
23-05-2020;10:14:25;1,656144;3,668064;36,09791
23-05-2020;10:14:26;1,076998;3,668064;36,09791
23-05-2020;10:14:27;1,159401;3,668064;36,09791
23-05-2020;10:14:27;1,008076;3,668064;36,08718
23-05-2020;10:14:28;1,003004;3,668064;36,09791
23-05-2020;10:14:28;0,9864506;3,668064;36,08718
23-05-2020;10:14:29;1,000397;3,668064;36,07646
23-05-2020;10:14:29;1,322743;3,668064;36,08718
23-05-2020;10:14:30;0,967058;3,668064;36,09791
23-05-2020;10:14:30;1,051438;3,668064;36,07646
23-05-2020;10:14:31;1,019071;3,668064;36,09791
23-05-2020;10:14:31;1,010391;3,668064;36,08718
23-05-2020;10:14:32;0,9409267;3,668064;36,10863
23-05-2020;10:14:32;1,010798;3,668064;36,09791
23-05-2020;10:14:33;0,9906489;3,668064;36,09791
23-05-2020;10:14:34;0,9876918;3,668064;36,09791
23-05-2020;10:14:34;0,9821481;3,668064;36,08718
23-05-2020;10:14:35;0,9851965;3,668064;36,10863
23-05-2020;10:14:35;0,9831814;3,668064;36,10863
23-05-2020;10:14:47;1,015344;3,673083;36,08718
23-05-2020;10:14:48;1,006917;3,668064;36,09791
23-05-2020;10:14:48;1,023407;3,668064;36,08718
23-05-2020;10:14:49;0,997453;3,668064;36,09791
23-05-2020;10:14:49;1,007609;3,668064;36,08718
23-05-2020;10:14:50;0,9903748;3,668064;36,08718
23-05-2020;10:14:50;0,9968523;3,668064;36,08718
23-05-2020;10:14:51;0,9943119;3,668064;36,10863
23-05-2020;10:14:51;0,9929966;3,668064;36,10863
23-05-2020;10:14:52;1,035445;3,668064;36,10863
23-05-2020;10:14:52;0,9743717;3,668064;36,10863
23-05-2020;10:14:53;1,043538;3,668064;36,11935
23-05-2020;10:14:54;1,139949;3,668064;36,11935
23-05-2020;10:14:54;1,018913;3,668064;36,10863
23-05-2020;10:14:55;1,030227;3,668064;36,10863
23-05-2020;10:14:55;1,053176;3,668064;36,08718
23-05-2020;10:14:56;0,961107;3,668064;36,11935
23-05-2020;10:14:56;1,027204;3,668064;36,11935
23-05-2020;10:14:57;1,003376;3,668064;36,10863
23-05-2020;10:14:57;0,9959705;3,668064;36,10863
23-05-2020;10:14:58;1,01483;3,668064;36,10863
23-05-2020;10:14:58;1,011106;3,668064;36,09791
23-05-2020;10:14:59;1,008091;3,668064;36,10863
23-05-2020;10:14:59;1,011472;3,668064;36,10863
23-05-2020;10:15:00;1,008858;3,668064;36,11935
23-05-2020;10:15:01;1,017344;3,668064;36,11935
23-05-2020;10:15:01;1,010095;3,668064;36,11935
23-05-2020;10:15:02;1,007451;3,668064;36,11935
23-05-2020;10:15:02;1,021005;3,668064;36,10863
23-05-2020;10:15:03;1,017885;3,668064;36,13008
23-05-2020;10:15:03;1,013164;3,668064;36,11935
23-05-2020;10:15:04;1,015203;3,668064;36,13008
23-05-2020;10:15:22;0,8406681;3,668064;36,13008
23-05-2020;10:15:23;1,038777;3,668064;36,11935
23-05-2020;10:15:24;1,060375;3,668064;36,11935
23-05-2020;10:15:24;1,018099;3,668064;36,14081
23-05-2020;10:15:25;1,021299;3,668064;36,13008
23-05-2020;10:15:25;1,078188;3,668064;36,15154
23-05-2020;10:15:26;1,365137;3,668064;36,15154
23-05-2020;10:15:26;1,035079;3,668064;36,11935
23-05-2020;10:15:27;1,011024;3,668064;36,14081
23-05-2020;10:15:27;1,017544;3,668064;36,11935
23-05-2020;10:15:28;1,020458;3,673083;36,15154
23-05-2020;10:15:28;1,028345;3,668064;36,14081
23-05-2020;10:15:29;1,008196;3,668064;36,13008
23-05-2020;10:15:29;1,023271;3,668064;36,16225
23-05-2020;10:15:30;1,026743;3,668064;36,13008
23-05-2020;10:15:31;0,9262057;3,668064;36,14081
23-05-2020;10:15:31;1,118432;3,668064;36,14081
23-05-2020;10:15:32;1,039209;3,668064;36,15154
23-05-2020;10:15:32;1,017555;3,668064;36,14081
23-05-2020;10:16:17;1,008172;3,668064;36,15154
23-05-2020;10:16:17;1,013854;3,668064;36,14081
23-05-2020;10:16:18;0,9936152;3,668064;36,16225
23-05-2020;10:16:18;1,008195;3,668064;36,17298
23-05-2020;10:16:19;0,9562735;3,668064;36,16225
23-05-2020;10:16:19;1,003283;3,668064;36,16225
23-05-2020;10:16:20;1,017978;3,668064;36,15154
23-05-2020;10:16:20;1,035418;3,668064;36,17298
23-05-2020;10:16:21;0,9633315;3,668064;36,16225
23-05-2020;10:16:22;1,001162;3,668064;36,16225
